Time,Open,High,Low,Close,Volume
1585900500000,6922.39000000,6942.76000000,6922.39000000,6930.93000000,182.63859400
1585900560000,6930.93000000,6939.86000000,6916.55000000,6927.71000000,128.65473200
1585900620000,6926.66000000,6928.86000000,6916.55000000,6916.83000000,91.12860400
1585900680000,6916.55000000,6929.96000000,6915.00000000,6926.98000000,180.92280800
1585900740000,6926.88000000,6937.09000000,6925.30000000,6931.46000000,75.81103500
1585900800000,6931.74000000,6939.41000000,6926.00000000,6937.22000000,87.69005700
1585900860000,6936.99000000,6947.54000000,6935.00000000,6945.00000000,145.26212000
1585900920000,6945.00000000,6962.16000000,6942.79000000,6957.27000000,189.88937500
1585900980000,6957.26000000,6977.77000000,6950.40000000,6973.68000000,241.99262900
1585901040000,6974.45000000,6977.83000000,6955.00000000,6960.83000000,197.09099300
1585901100000,6961.60000000,6969.93000000,6956.17000000,6958.78000000,110.86891500
1585901160000,6958.77000000,6959.32000000,6933.63000000,6936.59000000,127.33006800
1585901220000,6936.60000000,6945.24000000,6916.68000000,6920.07000000,255.32675400
1585901280000,6919.25000000,6927.57000000,6892.31000000,6902.30000000,332.82238500
1585901340000,6902.31000000,6905.00000000,6886.21000000,6904.72000000,215.89826400
1585901400000,6903.53000000,6918.59000000,6899.01000000,6916.26000000,189.27579600
1585901460000,6916.25000000,6916.94000000,6908.46000000,6913.72000000,85.00515900
1585901520000,6913.51000000,6916.07000000,6906.35000000,6908.00000000,95.82539300
1585901580000,6908.00000000,6929.97000000,6906.50000000,6921.53000000,84.28026700
1585901640000,6922.19000000,6927.56000000,6912.37000000,6916.56000000,105.63758800
1585901700000,6916.31000000,6922.32000000,6913.21000000,6915.83000000,42.08031600
1585901760000,6916.03000000,6917.33000000,6899.92000000,6902.48000000,143.90486800
1585901820000,6902.52000000,6909.99000000,6901.62000000,6904.72000000,56.40157300
1585901880000,6904.72000000,6905.23000000,6892.81000000,6899.69000000,129.41170600
1585901940000,6898.57000000,6900.27000000,6882.10000000,6885.51000000,110.25403400
1585902000000,6885.51000000,6885.93000000,6867.00000000,6875.08000000,496.84044300
1585902060000,6875.05000000,6883.33000000,6873.24000000,6880.44000000,129.73867800
1585902120000,6880.44000000,6891.99000000,6878.49000000,6889.00000000,121.26083300
1585902180000,6888.18000000,6904.88000000,6888.17000000,6903.48000000,61.35885200
1585902240000,6903.47000000,6904.40000000,6892.53000000,6893.61000000,80.54030300
1585902300000,6893.60000000,6894.93000000,6878.10000000,6887.94000000,83.50924200
1585902360000,6887.50000000,6893.70000000,6884.08000000,6890.16000000,47.42279600
1585902420000,6890.64000000,6905.00000000,6890.21000000,6898.68000000,97.17499000
1585902480000,6898.75000000,6902.82000000,6896.35000000,6896.47000000,34.40353700
1585902540000,6896.34000000,6910.34000000,6894.84000000,6908.25000000,79.42515900
1585902600000,6907.71000000,6911.86000000,6901.00000000,6908.57000000,111.55481400
1585902660000,6907.60000000,6907.64000000,6890.00000000,6890.66000000,82.24730400
1585902720000,6891.30000000,6892.99000000,6880.40000000,6885.85000000,89.62244100
1585902780000,6885.80000000,6893.73000000,6882.05000000,6891.85000000,44.25555600
1585902840000,6891.85000000,6898.29000000,6888.93000000,6892.42000000,51.57500900
1585902900000,6892.42000000,6892.42000000,6884.32000000,6889.17000000,34.85906700
1585902960000,6889.28000000,6890.89000000,6882.15000000,6885.35000000,72.43920300
1585903020000,6886.63000000,6894.05000000,6879.05000000,6893.84000000,99.09537900
1585903080000,6893.84000000,6898.94000000,6879.00000000,6887.65000000,70.97129200
1585903140000,6887.65000000,6892.59000000,6882.00000000,6884.98000000,51.34158000
1585903200000,6885.67000000,6889.73000000,6880.00000000,6881.28000000,32.06725000
1585903260000,6881.35000000,6886.61000000,6875.00000000,6881.37000000,55.90871700
1585903320000,6881.37000000,6889.88000000,6881.15000000,6885.71000000,23.75601300
1585903380000,6886.06000000,6894.90000000,6885.71000000,6894.81000000,27.82490000
1585903440000,6894.82000000,6894.90000000,6881.37000000,6882.73000000,44.04800700
1585903500000,6882.73000000,6892.26000000,6882.72000000,6889.31000000,42.38934800
1585903560000,6889.32000000,6901.97000000,6887.40000000,6895.29000000,60.22978100
1585903620000,6895.44000000,6907.83000000,6895.41000000,6901.26000000,88.03290500
1585903680000,6901.24000000,6905.43000000,6898.45000000,6904.99000000,45.36472600
1585903740000,6904.54000000,6908.01000000,6901.53000000,6906.25000000,94.63380600
1585903800000,6906.26000000,6906.94000000,6900.43000000,6905.48000000,65.82677100
1585903860000,6905.49000000,6906.87000000,6900.00000000,6901.44000000,50.63819100
1585903920000,6900.77000000,6905.82000000,6898.12000000,6898.27000000,38.93019900
1585903980000,6898.36000000,6906.90000000,6898.36000000,6902.99000000,53.94963100
1585904040000,6902.99000000,6905.64000000,6898.12000000,6901.75000000,36.25072000
1585904100000,6901.74000000,6916.91000000,6901.74000000,6913.58000000,84.36560200
1585904160000,6912.69000000,6939.42000000,6912.09000000,6934.20000000,163.89326600
1585904220000,6934.42000000,6937.55000000,6921.77000000,6923.82000000,96.23056400
1585904280000,6923.82000000,6928.40000000,6923.51000000,6926.86000000,27.59111600
1585904340000,6926.85000000,6929.73000000,6923.32000000,6925.68000000,99.34687000
1585904400000,6926.02000000,6932.85000000,6915.12000000,6917.72000000,109.73188200
1585904460000,6917.37000000,6923.44000000,6915.24000000,6918.33000000,49.71667300
1585904520000,6918.15000000,6920.00000000,6913.52000000,6917.92000000,49.08484300
1585904580000,6916.53000000,6941.62000000,6915.00000000,6935.09000000,160.56515800
1585904640000,6935.97000000,6948.00000000,6934.93000000,6941.68000000,133.74432700
1585904700000,6941.68000000,6942.92000000,6935.24000000,6935.24000000,78.24440400
1585904760000,6935.06000000,6941.87000000,6931.24000000,6932.04000000,77.16399400
1585904820000,6932.25000000,6934.94000000,6927.25000000,6928.43000000,37.37512300
1585904880000,6928.43000000,6940.78000000,6928.43000000,6934.45000000,76.06135400
1585904940000,6934.14000000,6939.50000000,6931.24000000,6932.60000000,49.28504700
1585905000000,6932.37000000,6935.96000000,6929.45000000,6929.46000000,47.63102300
1585905060000,6929.49000000,6930.54000000,6917.99000000,6920.00000000,57.86111700
1585905120000,6920.00000000,6929.95000000,6918.00000000,6925.15000000,55.15866600
1585905180000,6924.33000000,6925.78000000,6916.04000000,6920.39000000,32.14496400
1585905240000,6920.39000000,6923.13000000,6916.99000000,6918.44000000,46.50455900
1585905300000,6917.78000000,6924.85000000,6915.00000000,6918.59000000,37.94912300
1585905360000,6918.20000000,6922.72000000,6917.35000000,6921.67000000,23.79403300
1585905420000,6921.27000000,6921.90000000,6909.24000000,6912.71000000,70.40801500
1585905480000,6912.78000000,6915.46000000,6890.01000000,6895.35000000,110.90239800
1585905540000,6895.71000000,6902.34000000,6891.31000000,6896.73000000,129.10937100
1585905600000,6895.93000000,6913.33000000,6895.78000000,6910.24000000,109.96485700
1585905660000,6910.25000000,6915.92000000,6907.57000000,6911.57000000,42.83492400
1585905720000,6911.57000000,6911.57000000,6903.87000000,6909.17000000,28.37384000
1585905780000,6909.10000000,6911.57000000,6903.43000000,6910.12000000,19.28889400
1585905840000,6910.46000000,6910.74000000,6903.74000000,6905.00000000,19.37483600
1585905900000,6905.00000000,6906.12000000,6896.57000000,6897.55000000,46.40717200
1585905960000,6897.55000000,6903.99000000,6895.21000000,6900.15000000,27.80088800
1585906020000,6900.00000000,6908.87000000,6900.00000000,6907.62000000,90.11492600
1585906080000,6907.39000000,6907.39000000,6897.08000000,6902.88000000,46.79147300
1585906140000,6902.93000000,6912.47000000,6901.99000000,6911.25000000,46.36790100
1585906200000,6911.43000000,6911.99000000,6903.48000000,6910.23000000,31.56372400
1585906260000,6910.20000000,6910.20000000,6902.14000000,6903.18000000,26.69995400
1585906320000,6903.29000000,6918.58000000,6903.29000000,6916.37000000,70.74567600
1585906380000,6916.36000000,6925.74000000,6915.09000000,6923.76000000,46.61687500
1585906440000,6923.59000000,6925.00000000,6917.14000000,6918.93000000,47.64906900
1585906500000,6918.93000000,6925.16000000,6918.58000000,6921.32000000,47.70076000
1585906560000,6921.33000000,6923.90000000,6917.00000000,6922.04000000,22.38422800
1585906620000,6922.06000000,6923.54000000,6915.03000000,6915.18000000,29.94558400
1585906680000,6915.26000000,6915.83000000,6907.21000000,6910.94000000,56.14219400
1585906740000,6910.98000000,6915.29000000,6907.88000000,6912.53000000,28.04910800
1585906800000,6912.53000000,6915.32000000,6908.00000000,6910.69000000,20.93080400
1585906860000,6910.51000000,6915.29000000,6907.75000000,6913.57000000,21.07495300
1585906920000,6913.76000000,6920.89000000,6909.35000000,6919.50000000,51.47515200
1585906980000,6918.74000000,6929.25000000,6916.70000000,6925.59000000,71.55516700
1585907040000,6925.97000000,6939.99000000,6921.06000000,6933.45000000,99.73183800
1585907100000,6933.44000000,6948.00000000,6931.46000000,6937.52000000,76.55476900
1585907160000,6936.73000000,6939.00000000,6926.01000000,6935.95000000,40.13246000
1585907220000,6935.75000000,6942.00000000,6932.44000000,6940.77000000,44.87516600
1585907280000,6940.91000000,6947.00000000,6935.59000000,6937.00000000,50.66516300
1585907340000,6937.47000000,6945.00000000,6931.64000000,6934.87000000,97.24860200
1585907400000,6934.34000000,6935.61000000,6928.53000000,6929.94000000,32.81145900
1585907460000,6928.55000000,6944.46000000,6928.20000000,6942.93000000,61.97849700
1585907520000,6942.12000000,6942.37000000,6933.00000000,6933.63000000,38.02771700
1585907580000,6933.99000000,6939.59000000,6930.00000000,6936.38000000,103.50260600
1585907640000,6936.67000000,6944.92000000,6929.48000000,6943.71000000,56.16256400
1585907700000,6943.71000000,6960.00000000,6943.00000000,6951.39000000,236.56862900
1585907760000,6951.34000000,6976.80000000,6951.09000000,6973.72000000,168.31973100
1585907820000,6973.72000000,6974.70000000,6952.62000000,6959.02000000,171.23720900
1585907880000,6958.11000000,6959.95000000,6950.02000000,6956.67000000,98.91960700
1585907940000,6955.76000000,6963.12000000,6955.76000000,6958.82000000,50.55202500
1585908000000,6958.42000000,6971.02000000,6955.21000000,6970.93000000,82.61661400
1585908060000,6970.93000000,6986.00000000,6968.78000000,6974.00000000,208.41397400
1585908120000,6974.00000000,6984.01000000,6971.00000000,6975.42000000,93.85005400
1585908180000,6975.41000000,6977.66000000,6965.00000000,6972.74000000,103.48566900
1585908240000,6973.07000000,6982.58000000,6972.80000000,6979.38000000,50.11257100
1585908300000,6979.65000000,6981.00000000,6969.02000000,6972.69000000,100.98675700
1585908360000,6972.70000000,6982.09000000,6970.00000000,6978.60000000,83.60396500
1585908420000,6978.61000000,6979.96000000,6960.92000000,6961.85000000,84.24979900
1585908480000,6961.67000000,6963.91000000,6919.04000000,6925.13000000,372.74560100
1585908540000,6925.95000000,6934.65000000,6924.00000000,6930.21000000,88.49390700
1585908600000,6930.73000000,6932.62000000,6910.00000000,6921.34000000,150.59359800
1585908660000,6921.30000000,6927.60000000,6914.31000000,6926.41000000,50.75171200
1585908720000,6926.57000000,6934.64000000,6926.27000000,6933.09000000,53.82339900
1585908780000,6932.88000000,6937.29000000,6925.60000000,6929.07000000,75.92633800
1585908840000,6929.03000000,6935.00000000,6921.38000000,6932.92000000,56.33538400
1585908900000,6933.76000000,6933.95000000,6920.50000000,6928.00000000,41.75836400
1585908960000,6928.00000000,6928.18000000,6918.13000000,6927.37000000,93.49328200
1585909020000,6926.26000000,6935.20000000,6920.33000000,6930.18000000,54.88774900
1585909080000,6931.40000000,6935.20000000,6928.00000000,6929.73000000,29.94800400
1585909140000,6929.99000000,6933.69000000,6924.00000000,6928.60000000,56.95119200
1585909200000,6927.96000000,6930.00000000,6921.99000000,6928.00000000,24.45167500
1585909260000,6928.00000000,6928.00000000,6920.00000000,6921.46000000,47.21130700
1585909320000,6921.46000000,6921.54000000,6912.00000000,6915.94000000,78.87909900
1585909380000,6915.98000000,6923.63000000,6915.50000000,6916.92000000,68.05847000
1585909440000,6916.93000000,6925.00000000,6916.92000000,6921.83000000,37.09652600
1585909500000,6921.72000000,6936.73000000,6920.58000000,6932.46000000,66.02666600
1585909560000,6931.62000000,6955.76000000,6931.51000000,6955.05000000,166.72222900
1585909620000,6955.29000000,6958.27000000,6946.94000000,6953.37000000,65.80958900
1585909680000,6953.59000000,6958.62000000,6948.76000000,6954.78000000,52.91562100
1585909740000,6954.78000000,6962.25000000,6949.01000000,6949.01000000,53.92232300
1585909800000,6948.93000000,6956.81000000,6948.26000000,6955.00000000,120.13959800
1585909860000,6954.99000000,6963.15000000,6954.85000000,6958.37000000,66.34130300
1585909920000,6958.34000000,6961.69000000,6955.00000000,6956.86000000,31.10738100
1585909980000,6956.86000000,6961.01000000,6950.58000000,6954.41000000,40.94569100
1585910040000,6953.08000000,6960.99000000,6950.00000000,6956.23000000,45.89220200
1585910100000,6956.32000000,6959.18000000,6942.99000000,6943.17000000,76.97973500
1585910160000,6943.66000000,6950.23000000,6940.44000000,6940.44000000,101.35882100
1585910220000,6940.45000000,6952.32000000,6940.45000000,6946.54000000,53.61857300
1585910280000,6946.51000000,6956.13000000,6944.34000000,6950.00000000,85.37700700
1585910340000,6950.00000000,6953.49000000,6940.11000000,6944.04000000,97.68597300
1585910400000,6944.04000000,6949.05000000,6944.04000000,6945.14000000,9.07070400
1585910460000,6945.83000000,6957.58000000,6945.00000000,6955.75000000,33.32114200
1585910520000,6955.75000000,6957.28000000,6946.49000000,6950.08000000,59.52922900
1585910580000,6950.09000000,6958.21000000,6950.00000000,6955.20000000,34.51071100
1585910640000,6954.99000000,6954.99000000,6950.00000000,6953.83000000,34.34119200
1585910700000,6953.84000000,6973.00000000,6952.76000000,6963.03000000,165.79461200
1585910760000,6963.03000000,6973.42000000,6963.03000000,6968.84000000,59.35970300
1585910820000,6970.23000000,6979.62000000,6964.80000000,6965.41000000,79.02985300
1585910880000,6966.15000000,6973.28000000,6964.00000000,6969.29000000,21.79123100
1585910940000,6969.24000000,6972.47000000,6966.00000000,6967.31000000,50.36448400
1585911000000,6967.31000000,6975.00000000,6965.08000000,6973.03000000,37.65661300
1585911060000,6973.94000000,6973.96000000,6961.29000000,6964.63000000,69.29746700
1585911120000,6963.62000000,6972.99000000,6963.32000000,6971.64000000,91.50190200
1585911180000,6971.64000000,6976.92000000,6971.33000000,6974.30000000,64.74589100
1585911240000,6974.30000000,6979.00000000,6974.30000000,6976.35000000,53.40193100
1585911300000,6976.10000000,6985.00000000,6965.84000000,6985.00000000,158.17865100
1585911360000,6984.77000000,7048.00000000,6984.66000000,7034.25000000,1330.99318400
1585911420000,7034.13000000,7034.30000000,7005.56000000,7023.02000000,213.47941600
1585911480000,7023.02000000,7024.90000000,7000.22000000,7018.45000000,169.23014900
1585911540000,7018.03000000,7027.22000000,7006.23000000,7015.69000000,116.97249500
1585911600000,7015.02000000,7038.21000000,7015.02000000,7028.75000000,150.30381000
1585911660000,7028.51000000,7031.73000000,7021.00000000,7028.13000000,97.66117700
1585911720000,7028.03000000,7032.00000000,6946.71000000,6951.15000000,417.79642900
1585911780000,6955.76000000,6974.67000000,6931.00000000,6956.56000000,580.23616000
1585911840000,6956.57000000,6972.57000000,6943.56000000,6964.37000000,308.92215700
1585911900000,6964.37000000,6969.30000000,6941.44000000,6945.38000000,207.83102800
1585911960000,6943.59000000,6963.64000000,6942.00000000,6955.47000000,79.11539900
1585912020000,6955.59000000,6958.68000000,6951.00000000,6951.56000000,106.68817100
1585912080000,6952.33000000,6956.40000000,6943.99000000,6945.37000000,93.50763600
1585912140000,6945.23000000,6955.84000000,6942.85000000,6954.27000000,139.31133300
1585912200000,6954.27000000,6954.27000000,6940.04000000,6942.62000000,98.95402500
1585912260000,6941.57000000,6949.07000000,6932.02000000,6946.44000000,276.54353000
1585912320000,6947.10000000,6972.00000000,6947.06000000,6964.73000000,171.85811400
1585912380000,6966.97000000,6968.73000000,6956.14000000,6960.36000000,53.93657800
1585912440000,6960.04000000,6979.62000000,6957.20000000,6972.52000000,69.01556900
1585912500000,6971.76000000,6971.97000000,6958.95000000,6966.17000000,27.84033800
1585912560000,6966.18000000,6968.57000000,6957.80000000,6959.38000000,25.35143100
1585912620000,6959.35000000,6969.92000000,6957.89000000,6966.90000000,47.17030600
1585912680000,6966.53000000,6970.35000000,6960.22000000,6970.34000000,51.12961300
1585912740000,6970.35000000,6976.81000000,6963.81000000,6975.76000000,28.37375400
1585912800000,6975.59000000,6976.00000000,6959.38000000,6959.69000000,71.61175600
1585912860000,6959.69000000,6969.77000000,6947.50000000,6952.00000000,102.88996400
1585912920000,6952.00000000,6959.99000000,6948.36000000,6957.45000000,36.05962700
1585912980000,6957.44000000,6959.49000000,6949.99000000,6953.38000000,37.62247200
1585913040000,6952.32000000,6961.74000000,6951.33000000,6955.45000000,39.74454300
1585913100000,6955.91000000,6966.66000000,6955.91000000,6963.00000000,45.24426600
1585913160000,6963.22000000,6968.29000000,6959.00000000,6960.36000000,33.40208400
1585913220000,6959.85000000,6969.82000000,6958.00000000,6969.60000000,36.56095100
1585913280000,6969.14000000,6971.68000000,6964.05000000,6970.00000000,58.22043900
1585913340000,6970.31000000,6976.52000000,6964.17000000,6973.21000000,65.98090200
1585913400000,6973.22000000,6974.46000000,6966.30000000,6968.99000000,39.90449100
1585913460000,6968.99000000,6986.85000000,6968.99000000,6982.66000000,47.47783000
1585913520000,6982.99000000,6988.00000000,6975.51000000,6977.37000000,58.45844600
1585913580000,6977.35000000,6979.12000000,6970.00000000,6978.16000000,32.44612900
1585913640000,6977.25000000,6985.66000000,6972.02000000,6975.00000000,62.88283500
1585913700000,6975.00000000,6978.78000000,6971.06000000,6972.73000000,50.12389100
1585913760000,6973.02000000,6974.04000000,6962.07000000,6966.35000000,39.89342600
1585913820000,6966.10000000,6969.99000000,6961.55000000,6966.16000000,32.81373300
1585913880000,6966.33000000,6970.00000000,6964.72000000,6965.61000000,23.29461000
1585913940000,6966.36000000,6969.57000000,6960.97000000,6963.39000000,34.21761900
1585914000000,6962.32000000,6976.74000000,6962.31000000,6972.95000000,54.48628000
1585914060000,6973.13000000,6976.00000000,6966.64000000,6967.45000000,28.45406900
1585914120000,6967.68000000,6976.70000000,6967.68000000,6974.64000000,45.24112400
1585914180000,6974.64000000,6974.76000000,6969.69000000,6974.19000000,18.96946600
1585914240000,6973.73000000,6976.00000000,6966.02000000,6975.87000000,28.35730300
1585914300000,6975.56000000,6980.91000000,6971.48000000,6977.25000000,38.42692200
1585914360000,6976.74000000,6984.45000000,6975.13000000,6979.43000000,50.88471800
1585914420000,6980.23000000,7010.42000000,6979.43000000,7004.18000000,212.44247100
1585914480000,7002.83000000,7006.86000000,6997.48000000,6998.78000000,112.60688600
1585914540000,6998.79000000,7000.00000000,6987.06000000,6988.35000000,54.92811100
1585914600000,6988.16000000,7002.11000000,6988.00000000,6997.26000000,60.05468200
1585914660000,6998.24000000,7003.49000000,6995.38000000,7000.24000000,71.11392700
1585914720000,7001.13000000,7001.37000000,6995.37000000,6997.22000000,65.73293000
1585914780000,6996.32000000,6998.99000000,6995.00000000,6995.47000000,102.43886700
1585914840000,6995.47000000,7010.00000000,6995.00000000,7007.93000000,177.75531100
1585914900000,7007.93000000,7028.16000000,7004.03000000,7018.98000000,153.38380200
1585914960000,7018.95000000,7026.18000000,7008.20000000,7010.00000000,125.56724600
1585915020000,7009.95000000,7014.92000000,7005.82000000,7010.32000000,89.34354800
1585915080000,7010.50000000,7012.17000000,7002.33000000,7005.18000000,50.57084500
1585915140000,7005.20000000,7010.66000000,6995.01000000,7004.42000000,97.00271700
1585915200000,7004.94000000,7007.77000000,6960.19000000,6960.20000000,268.70630200
1585915260000,6960.19000000,6974.67000000,6951.00000000,6968.56000000,237.26602500
1585915320000,6968.46000000,6984.47000000,6965.00000000,6982.33000000,78.70997800
1585915380000,6984.29000000,6989.39000000,6970.00000000,6975.93000000,72.70319300
1585915440000,6977.17000000,6988.76000000,6977.17000000,6987.62000000,77.70484800
1585915500000,6987.62000000,6988.97000000,6968.00000000,6973.79000000,123.47863700
1585915560000,6973.79000000,6975.38000000,6965.36000000,6972.29000000,124.37532000
1585915620000,6971.78000000,6979.85000000,6969.25000000,6975.68000000,60.74258600
1585915680000,6975.67000000,6982.64000000,6971.93000000,6973.52000000,72.32741100
1585915740000,6973.14000000,6984.09000000,6972.28000000,6978.56000000,45.36917600
1585915800000,6978.81000000,7008.16000000,6978.81000000,7001.01000000,235.06133500
1585915860000,7001.97000000,7011.41000000,7001.00000000,7006.76000000,195.42873500
1585915920000,7007.78000000,7013.87000000,7004.20000000,7005.01000000,108.59234000
1585915980000,7005.01000000,7008.23000000,6995.12000000,6995.76000000,53.43162600
1585916040000,6995.97000000,7003.81000000,6988.64000000,7000.00000000,71.77758800
1585916100000,6999.99000000,7002.55000000,6991.13000000,6992.80000000,43.30579500
1585916160000,6992.79000000,7000.00000000,6986.74000000,6987.67000000,29.29347300
1585916220000,6987.67000000,6992.48000000,6984.98000000,6989.01000000,27.60187000
1585916280000,6989.60000000,6999.98000000,6989.00000000,6993.02000000,36.05388400
1585916340000,6992.52000000,6997.87000000,6992.00000000,6997.11000000,17.72154400
1585916400000,6997.11000000,7004.16000000,6995.50000000,6997.96000000,65.41457500
1585916460000,6997.37000000,7004.16000000,6996.73000000,6998.97000000,77.31990300
1585916520000,6999.10000000,7005.00000000,6993.23000000,7001.43000000,42.79588100
1585916580000,7001.43000000,7004.74000000,6996.04000000,7004.74000000,58.52474600
1585916640000,7004.81000000,7006.86000000,6997.39000000,7001.75000000,51.93058600
1585916700000,7001.21000000,7004.54000000,6998.00000000,7002.90000000,55.64535300
1585916760000,7003.01000000,7003.01000000,6978.12000000,6983.88000000,128.91745000
1585916820000,6983.35000000,6985.82000000,6960.00000000,6971.50000000,240.61656100
1585916880000,6970.42000000,6994.53000000,6969.03000000,6991.48000000,88.26111300
1585916940000,6991.56000000,6991.71000000,6985.77000000,6986.57000000,66.22174300
1585917000000,6986.23000000,6991.32000000,6971.00000000,6981.75000000,131.15162400
1585917060000,6980.60000000,6982.04000000,6968.00000000,6976.08000000,81.36342600
1585917120000,6974.94000000,6979.93000000,6970.00000000,6975.69000000,43.09321900
1585917180000,6975.73000000,6987.91000000,6975.73000000,6986.11000000,46.58954900
1585917240000,6986.12000000,6988.59000000,6972.53000000,6973.39000000,75.20692800
1585917300000,6973.86000000,6982.00000000,6973.14000000,6976.31000000,26.66135200
1585917360000,6976.86000000,6976.86000000,6965.00000000,6967.22000000,99.23444000
1585917420000,6967.69000000,6970.98000000,6950.68000000,6953.57000000,164.08746400
1585917480000,6955.46000000,6969.44000000,6950.00000000,6962.38000000,171.49183900
1585917540000,6962.39000000,6968.12000000,6951.04000000,6952.01000000,107.94690200
1585917600000,6952.01000000,6954.22000000,6877.50000000,6910.58000000,1146.62921900
1585917660000,6910.52000000,6927.35000000,6900.71000000,6921.30000000,293.32129200
1585917720000,6921.23000000,6922.31000000,6903.32000000,6906.87000000,100.43959900
1585917780000,6906.87000000,6912.81000000,6894.00000000,6905.98000000,172.19126700
1585917840000,6905.97000000,6919.97000000,6896.53000000,6912.59000000,148.11929800
1585917900000,6912.57000000,6913.02000000,6901.00000000,6910.62000000,99.22701400
1585917960000,6911.65000000,6920.05000000,6892.75000000,6898.20000000,264.64346000
1585918020000,6898.13000000,6898.20000000,6834.63000000,6871.39000000,792.14373800
1585918080000,6873.63000000,6878.95000000,6865.48000000,6870.00000000,178.30547300
1585918140000,6869.94000000,6884.94000000,6865.77000000,6881.44000000,126.66247600
1585918200000,6882.79000000,6893.09000000,6880.00000000,6887.07000000,144.46058900
1585918260000,6887.42000000,6904.03000000,6877.00000000,6898.69000000,171.31037000
1585918320000,6896.90000000,6908.74000000,6896.79000000,6900.26000000,158.49742200
1585918380000,6900.46000000,6906.91000000,6895.31000000,6899.10000000,81.91340900
1585918440000,6898.67000000,6899.98000000,6886.72000000,6894.82000000,76.06792900
1585918500000,6893.63000000,6901.15000000,6885.43000000,6901.15000000,97.09248600
1585918560000,6900.29000000,6903.18000000,6894.72000000,6897.99000000,74.82554300
1585918620000,6896.99000000,6910.00000000,6895.57000000,6901.08000000,249.64065400
1585918680000,6900.76000000,6905.00000000,6898.87000000,6903.09000000,106.45080400
1585918740000,6903.10000000,6918.00000000,6903.10000000,6917.32000000,96.41391000
1585918800000,6918.00000000,6920.54000000,6911.31000000,6915.61000000,184.48975200
1585918860000,6915.61000000,6923.89000000,6915.28000000,6921.76000000,282.92924700
1585918920000,6921.31000000,6931.81000000,6921.31000000,6930.69000000,94.32021400
1585918980000,6931.08000000,6938.45000000,6917.01000000,6934.38000000,210.26097400
1585919040000,6933.92000000,6943.90000000,6931.00000000,6932.01000000,106.05873200
1585919100000,6932.01000000,6938.73000000,6925.23000000,6928.18000000,138.94540800
1585919160000,6928.18000000,6931.10000000,6917.47000000,6918.58000000,52.86857500
1585919220000,6918.42000000,6924.89000000,6915.00000000,6921.51000000,30.37232500
1585919280000,6919.83000000,6928.58000000,6918.49000000,6925.78000000,35.47491300
1585919340000,6925.75000000,6932.45000000,6920.00000000,6927.60000000,28.03188400
1585919400000,6927.38000000,6930.00000000,6917.07000000,6923.29000000,53.13462100
1585919460000,6923.64000000,6923.87000000,6915.53000000,6917.38000000,52.50835300
1585919520000,6917.38000000,6918.33000000,6904.53000000,6907.52000000,82.36451100
1585919580000,6907.52000000,6912.56000000,6891.01000000,6902.35000000,235.79639000
1585919640000,6901.20000000,6903.11000000,6894.18000000,6901.11000000,54.26250400
1585919700000,6901.11000000,6902.00000000,6856.29000000,6865.60000000,319.14980200
1585919760000,6865.48000000,6883.74000000,6864.14000000,6877.42000000,106.46240000
1585919820000,6877.66000000,6891.94000000,6869.73000000,6887.23000000,150.96463800
1585919880000,6887.81000000,6889.62000000,6874.62000000,6876.50000000,49.48648600
1585919940000,6876.51000000,6890.68000000,6875.39000000,6880.18000000,58.89325200
1585920000000,6880.19000000,6909.59000000,6877.56000000,6906.92000000,165.87878200
1585920060000,6906.91000000,6917.87000000,6904.14000000,6917.11000000,66.77317100
1585920120000,6917.87000000,6919.45000000,6904.28000000,6914.67000000,64.11968000
1585920180000,6914.49000000,6919.24000000,6900.00000000,6900.00000000,132.01764600
1585920240000,6900.00000000,6904.55000000,6874.00000000,6885.36000000,243.57112900
1585920300000,6885.91000000,6893.99000000,6880.21000000,6888.26000000,44.53824300
1585920360000,6888.26000000,6893.24000000,6885.12000000,6893.11000000,38.69790800
1585920420000,6893.12000000,6897.93000000,6887.71000000,6890.80000000,21.67132900
1585920480000,6890.35000000,6891.77000000,6882.77000000,6886.98000000,26.07571400
1585920540000,6886.25000000,6897.92000000,6885.52000000,6889.99000000,46.19825200
1585920600000,6890.00000000,6906.96000000,6885.00000000,6898.85000000,136.73933500
1585920660000,6896.78000000,6902.29000000,6890.62000000,6897.39000000,60.98491200
1585920720000,6897.41000000,6909.00000000,6893.15000000,6896.44000000,77.43560400
1585920780000,6896.49000000,6899.94000000,6890.00000000,6897.18000000,43.93594300
1585920840000,6897.17000000,6906.69000000,6894.52000000,6895.69000000,51.06306900
1585920900000,6894.99000000,6902.85000000,6886.57000000,6899.24000000,60.72099900
1585920960000,6898.36000000,6903.09000000,6890.00000000,6891.07000000,41.98588000
1585921020000,6891.07000000,6901.37000000,6889.18000000,6890.18000000,43.30767000
1585921080000,6890.87000000,6896.00000000,6888.95000000,6890.77000000,38.38762100
1585921140000,6890.92000000,6892.89000000,6889.31000000,6889.75000000,77.56225100
1585921200000,6891.61000000,6892.89000000,6884.30000000,6885.79000000,82.20555800
1585921260000,6885.74000000,6892.89000000,6882.51000000,6892.88000000,528.19682500
1585921320000,6892.89000000,6903.49000000,6890.74000000,6903.47000000,208.99522100
1585921380000,6903.47000000,6903.48000000,6893.46000000,6897.88000000,53.67119500
